region	year	typeGroup	type	value0	value1	value2	value3	value4	value5	value6	value7	value8	value9	value10	value11	value12
1	4	2	8																													
1	4	2	9	16	12			2		1	1	11	1	1	1																	
1	4	3	10	2368	474	3667	60	38	1	19	109	446	32	95	26	1																
1	4	3	11	3604	850	12212	61	40	1	20	133	736	26	121	36	1																
1	4	3	12	602	250	589	14	22		25	29	224	21	34	22																	
1	4	3	13																													
1	4	4	14	228	182	7	12	45		11	22	188	17	29	36																	
1	4	4	15	59	4	1301	1	3				5			2																	
1	4	4	16	117	78		8	1	6		6	80		5	1	4																
1	4	4	17	59	35	23	1	1				19																				
1	4	4	18	550	513	36	26	80			12	425		6	59																	
1	4	5	19	358	189	1340	79	43			6	261		4	40																	
1	4	5	20	57	57	8	6	63				38			38																	
1	4	5	21	2	2							1																				
1	4	5	22	947	604	38	136	8		2	11	679	2	9	3																	
1	4	6	23	105	48	64679	13					66																				
1	4	6	24	4	4	4						4																				
1	4	6	25	65	2		1				1	4		1																		
1	4	6	26																													
1	4	6	27	6	5		1					6																				
1	4	6	28	411	351	12736	47	2				370			2																	
1	4	6	29	582	340	7411	105	2			1	412		1	2																	
1	4	6	30																													
1	4	6	31	350	180	3854	27	2			3	181		4	1																	
2	4	0	0	12	9			2				9			2																	
2	4	0	1	170	111	133	6	5		1	33	109	1	27	5																	
2	4	0	2	39	34			17			2	31		2	13																	
2	4	0	3	306	195		46	55	1	5	24	259	8	23	54	1																
2	4	1	4	1		42																										
2	4	0	5	803	632	102	41	222	4	1	56	530	1	44	190	4																
2	4	2	6	28	20		2	1			2	16			1																	
2	4	2	7	21	16		7				7	21		7																		
2	4	2	8	7	4		1					5																				
2	4	2	9	13	11		1	1			1	10		1	1																	
2	4	3	10	1716	411	2348	25	46		7	128	384	11	118	39																	
2	4	3	11	2139	441	8598	18	26	1	8	146	413	10	107	28																	
2	4	3	12	366	113	433	8	21		4	11	119	6	13	19																	
2	4	3	13																													
2	4	4	14	198	148	6	9	49		5	31	200	8	41	54																	
2	4	4	15	46	6	583		1		1	1	7	3	1	1																	
2	4	4	16	64	42		9	1	2		14	51		13	1	1																
2	4	4	17	62	46	2	4	1			4	39		4	1																	
2	4	4	18	280	244	9	10	50			32	239		29	39																	
2	4	5	19	267	172	540	42	36			4	212		4	35																	
2	4	5	20	46	46	5	1	47				31			31																	
2	4	5	21	3	2		1					3																				
2	4	5	22	1328	920	138	120	14	1	2	11	984	2	10	9	1																
2	4	6	23	118	25	18565	19					33																				
2	4	6	24	1	1	3						2																				
2	4	6	25	67	6		4				3	12		3																		
2	4	6	26																													
2	4	6	27	4	1		1					5																				
2	4	6	28	271	188	2609	24	1			1	187		1	1																	
2	4	6	29	532	284	5304	79	2			3	312		1	2																	
2	4	6	30																													
2	4	6	31	343	140	11090	29	2		1	6	194	1	7	1																	
3	4	0	0	21	17	3	2	4			3	22		3	3																	
3	4	0	1	223	126	235	9	14	1	8	40	176	8	42	14	1																
3	4	0	2	35	33		2	14			1	31		1	12																	
3	4	0	3	455	310	1	68	68	1	3	36	401	3	41	67	1																
3	4	1	4																													
3	4	0	5	781	619	55	40	207	2	6	34	588	9	34	182	1																
3	4	2	6	12	9		1	2				7			1																	
3	4	2	7	56	36		3	1		3	19	48	3	27	1																	
3	4	2	8	4	2							1																				
3	4	2	9	15	11					1	1	11	1	1																		
3	4	3	10	2237	545	3754	48	37		49	223	582	82	192	28																	
3	4	3	11	3195	563	10919	36	36	1	28	132	621	34	128	38	1																
3	4	3	12	494	232	369	11	24		10	39	247	15	35	26																	
3	4	3	13																													
3	4	4	14	213	165	6	25	45		3	26	202	6	25	47																	
3	4	4	15	72	13	715	4	2		2	6	21	3	5	2																	
3	4	4	16	91	66		14	2	1		17	85		18	2	3																
3	4	4	17	81	50	5	14	5			2	50		1	2																	
3	4	4	18	396	349	33	10	53			4	284		3	43																	
3	4	5	19	387	283	963	52	57		4	3	332	4	3	55																	
3	4	5	20	57	57	3		57				43			43																	
3	4	5	21	6	6		1					8																				
3	4	5	22	1179	853	116	161	9		1	9	967	1	9	6																	
3	4	6	23	146	55	14071	29					80																				
3	4	6	24	1	1	1						2																				
3	4	6	25	95	2		2				1	6		2																		
3	4	6	26																													
3	4	6	27	18	13		1	2				13			2																	
3	4	6	28	280	197	11659	42				1	215																				
3	4	6	29	786	457	15527	131				3	608		2																		
3	4	6	30																													
3	4	6	31	435	174	4995	58	1			5	241		5	1																	
4	4	0	0	7	6			4			1	6		1	5																	
4	4	0	1	175	107	402	7	7		7	56	128	6	56	8																	
4	4	0	2	52	49	1		29			1	46			30																	
4	4	0	3	633	487	6	35	152		8	66	580	8	69	176																	
4	4	1	4	12	11	3		1	7			11				9																
4	4	0	5	1257	1092	119	19	573		7	66	1002	6	66	518																	
4	4	2	6	33	29		2	10			1	22		2	8																	
4	4	2	7	35	30		2	4			5	19		4	4																	
4	4	2	8	3	2		1					1																				
4	4	2	9	14	11			4				9			4																	
4	4	3	10	3507	695	5019	62	79		48	424	763	56	359	84																	
4	4	3	11	4595	727	7871	29	85		23	241	735	28	225	75																	
4	4	3	12	664	230	517	9	52		19	49	266	33	48	54																	
4	4	3	13																													
4	4	4	14	320	278	13	3	129		6	24	304	7	24	135																	
4	4	4	15	83	11	818		1		3	5	17	7	5	1																	
4	4	4	16	81	70		3	4	14	1	21	77	1	20	3	16																
4	4	4	17	77	41		4	1			4	31		2	1																	
4	4	4	18	416	343	24	8	62		2	23	325	2	17	50																	
4	4	5	19	405	340	1095	31	78		2	6	369	2	6	78																	
4	4	5	20	75	75	18		75				51			51																	
4	4	5	21	43	41	6		1				40			2																	
4	4	5	22	1659	1275	83	61	13		3	13	1199	3	14	8																	
4	4	6	23	121	41	3785	18					70																				
4	4	6	24	12	9	30		1			1	11		1																		
4	4	6	25	77	20		1			1	11	15	2	6																		
4	4	6	26																													
4	4	6	27	27	18			2				19			2																	
4	4	6	28	418	347	1767	26	2			1	347		1	1																	
4	4	6	29	754	372	4944	62	1			2	422		2	1																	
4	4	6	30																													
4	4	6	31	372	149	8088	25	4		1	6	189	1	3	3																	
5	4	0	0	12	12		2	1				15			1																	
5	4	0	1	277	178	278	4	38		13	54	203	18	52	44																	
5	4	0	2	43	42	11	1	23				35			17																	
5	4	0	3	557	432	1	38	137		12	41	520	14	44	144																	
5	4	1	4	16	16	357	1					46																				
5	4	0	5	1022	880	31	18	399		19	61	814	19	56	346																	
5	4	2	6	30	22			11			1	19		1	9																	
5	4	2	7	89	84		1	3		9	30	56	2	22	1																	
5	4	2	8	2	1		1					2																				
5	4	2	9	38	33			5		1	3	27	1	2	3																	
5	4	3	10	4136	844	5541	63	97		39	345	921	61	268	68																	
5	4	3	11	4335	995	6385	57	57		79	316	1177	61	222	48																	
5	4	3	12	684	266	478	12	46		11	54	288	14	56	45																	
5	4	3	13																													
5	4	4	14	196	175	7	6	75		2	39	196	2	25	82																	
5	4	4	15	59	11	730		2			7	10		5	2																	
5	4	4	16	77	66		10		6		13	71		12		5																
5	4	4	17	94	59		3	6			1	44		1	4																	
5	4	4	18	615	570	1743	15	49		1	22	536	1	15	43																	
5	4	5	19	295	226	626	41	53	1		3	264		3	51	1																
5	4	5	20	64	64	8		64			1	40			40																	
5	4	5	21	6	4		1					5																				
5	4	5	22	1483	1201	2650	82	21		1	10	1193		9	13																	
5	4	6	23	136	38	2699	15					50																				
5	4	6	24	7	7	57						14																				
5	4	6	25	98	13					1	3	13	1	3																		
5	4	6	26																													
5	4	6	27	19	14			2				10			2																	
5	4	6	28	521	435	3236	42	2			1	446		1	2																	
5	4	6	29	783	475	24943	133	1			2	614		2	1																	
5	4	6	30																													
5	4	6	31	473	216	11085	26	4			3	261		3	3																	
6	4	0	0	17	15		2	7			4	16		3	7																	
6	4	0	1	157	108	131	1	6		15	41	181	13	46	8																	
6	4	0	2	43	40		1	21			1	42		2	24																	
6	4	0	3	482	310	1	42	95	1	4	37	404	7	43	100	1																
6	4	1	4	6	5	886						39																				
6	4	0	5	767	642	78	24	330	1	6	36	646	6	36	303	1																
6	4	2	6	40	35		4	11			2	26		2	5																	
6	4	2	7	86	81		1	3		1	44	81	1	46	2																	
6	4	2	8	5	4							4																				
6	4	2	9	24	21			3			5	20		5	2																	
6	4	3	10	3592	906	3503	65	81	2	59	416	1126	75	415	85	1																
6	4	3	11	4450	939	4942	43	59	3	94	322	1397	130	376	63	1																
6	4	3	12	929	288	636	8	46		22	94	381	36	104	59																	
6	4	3	13																													
6	4	4	14	263	195	11	18	96		1	44	319	1	57	136																	
6	4	4	15	61	6	591	2	3		1		7	1		3																	
6	4	4	16	20	16		1		2		4	24		4		2																
6	4	4	17	46	33	2		1		1	2	23		2	1																	
6	4	4	18	547	513	16	7	39	1		20	623		21	34	1																
6	4	5	19	344	269	1138	32	51		1	3	296	1	3	46																	
6	4	5	20	65	65	39	2	67				38			38																	
6	4	5	21	8	4							3																				
6	4	5	22	1326	916	303	96	15		2	15	981	4	17	14																	
6	4	6	23	157	94	1622	24	1			2	127		2	1																	
6	4	6	24	1	1	2						1																				
6	4	6	25	86	15		1				8	23		10																		
6	4	6	26																													
6	4	6	27	35	31			1				32			1																	
6	4	6	28	650	563	1859	25				1	559		1																		
6	4	6	29	720	484	19165	59	1			5	636		3	2																	
6	4	6	30																													
6	4	6	31	374	184	2520	36	2			3	301		4	1																	
7	4	0	0	13	9	46	2	3				13			3																	
7	4	0	1	442	184	173	7	13		15	52	203	24	59	16																	
7	4	0	2	59	56	1	2	27			1	51			29																	
7	4	0	3	591	404	6	32	92		11	31	479	12	34	99																	
7	4	1	4	12	9	979	3					42																				
7	4	0	5	1220	997	100	48	344	1	10	51	1026	7	53	313	1																
7	4	2	6	38	32			3			4	19		4	3																	
7	4	2	7	108	94		3	3		3	41	87	3	44	3																	
7	4	2	8	5	5							11																				
7	4	2	9	31	22		1	2		1	3	27	2	3	2																	
7	4	3	10	5559	1099	6712	66	98	1	96	429	1565	167	442	95	1																
7	4	3	11	9308	1402	9131	67	69		85	415	1869	97	427	63																	
7	4	3	12	1379	458	963	13	51		59	106	585	101	111	57																	
7	4	3	13																													
7	4	4	14	446	353	15	21	120		9	70	558	12	85	145																	
7	4	4	15	90	18	1797		3		5		19	8		2																	
7	4	4	16	49	36		3	1	1		7	41		4	1																	
7	4	4	17	99	66		4	4			2	44			3																	
7	4	4	18	674	607	222	11	38		1	29	638	1	19	32																	
7	4	5	19	360	263	780	27	42		2	10	257	2	9	40																	
7	4	5	20	54	54	9	2	56				42			42																	
7	4	5	21	5	4							3																				
7	4	5	22	1494	1062	371	90	9		4	22	1132	4	17	8																	
7	4	6	23	286	155	9810	39	1			4	192		4	1																	
7	4	6	24	1			1					1																				
7	4	6	25	133	7		1			1	4	14	1	5																		
7	4	6	26				1					1																				
7	4	6	27	28	22		3	3				22			3																	
7	4	6	28	874	730	18097	46	4				743			3																	
7	4	6	29	802	484	24807	53	4			1	563		1	3																	
7	4	6	30																													
7	4	6	31	602	280	21668	21	1			2	326		2	1																	
0	5	0	0	20	15		1	5	2		1	18		1	5	2																
0	5	0	1	333	166	1465	5	8	3	1	36	182	2	43	11	1																
0	5	0	2	73	66		3	18			1	60		1	19																	
0	5	0	3	334	224	2	28	39	2	5	20	258	6	17	37	1																
0	5	1	4	15	15		1					26																				
0	5	0	5	574	524	31	6	76	4	64	107	526	67	103	72	2																
0	5	2	6	13	11			2			4	11		4	2																	
0	5	2	7	22	21						10	17		10																		
0	5	2	8																													
0	5	2	9	5	3							3																				
0	5	3	10	4085	642	9095	71	9	3	7	90	516	8	82	5	3																
0	5	3	11	8695	1089	49488	94	17	5	70	177	1038	46	139	19	4																
0	5	3	12	505	83	601	1	8		3	9	79	5	7	7																	
0	5	3	13																													
0	5	4	14	54	45	3	1	15			8	57		8	16																	
0	5	4	15	71	19	1634	1	2		7	2	20	9	2																		
0	5	4	16	527	483		10	1	17		43	380		33		16																
0	5	4	17	67	57			3	1	1	1	39	1	1	1	1																
0	5	4	18	569	545	4	12	67		14	34	462	4	23	46																	
0	5	5	19	319	242	702	22	46	1	2	4	256	2	3	39	1																
0	5	5	20	124	119	3	5	126				71			71																	
0	5	5	21	91	86		2	5	1			80			4	1																
0	5	5	22	956	839	27	41	19	1	4	6	784	4	6	17	1																
0	5	6	23	107	102	1321	1					118																				
0	5	6	24	11	11	35	2					19																				
0	5	6	25	145	4	66	1				1	2		1																		
0	5	6	26	3	3							2																				
0	5	6	27	23	20		4			1		20	1																			
0	5	6	28	155	129	2504	7	1				120																				
0	5	6	29	432	284	46868	20		1		2	308				1																
0	5	6	30																													
0	5	6	31	315	264	19297	7	2			4	247		4	2																	
1	5	0	0	14	11		1	4			1	17		1	4																	
1	5	0	1	126	84	192	2	5		4	18	85	5	16	6																	
1	5	0	2	38	35			17			1	39		1	17																	
1	5	0	3	362	297	1	12	50	1	5	39	325	5	41	49	1																
1	5	1	4				11					6																				
1	5	0	5	738	707	39	8	342	2	6	53	680	8	37	327	1																
1	5	2	6	17	15			3			5	13		4	2																	
1	5	2	7	35	33			1		2	13	32	3	14	1																	
1	5	2	8																													
1	5	2	9	5	4						1	4		1																		
1	5	3	10	2531	739	3142	64	12		24	211	553	33	147	9																	
1	5	3	11	2376	823	7732	34	30	2	18	175	639	17	132	31	2																
1	5	3	12	197	97	237		10		11	12	118	13	11	11																	
1	5	3	13																													
1	5	4	14	81	75	3		14		4	13	75	6	10	8																	
1	5	4	15	53	13	341	3	1		3	2	17	7	4	1																	
1	5	4	16	81	64		1		1		7	61		6		1																
1	5	4	17	68	50	2		7			2	35		1	3																	
1	5	4	18	344	335	18	4	64		3	14	250	3	9	48																	
1	5	5	19	276	233	964	10	35			5	239		4	33																	
1	5	5	20	85	83	11	3	86				43			43																	
1	5	5	21	32	29		1	3				27			3																	
1	5	5	22	411	373	121	19	11		3	5	362	3	3	4																	
1	5	6	23	89	78	2630	2					83																				
1	5	6	24	4	4	6						10																				
1	5	6	25	49	24	1	1			2	6	25	2	6																		
1	5	6	26																													
1	5	6	27	8	7			2				4			1																	
1	5	6	28	143	115	2124	8	2			1	107			2																	
1	5	6	29	349	249	4284	15	1			1	247		2																		
1	5	6	30																													
1	5	6	31	148	99	2736	6	3			6	79		7	2																	
2	5	0	0	14	12	7	1	6			1	13		1	6																	
2	5	0	1	94	73	22	1	8	3		19	68		17	8	2																
2	5	0	2	32	32		2	8			2	29		2	7																	
2	5	0	3	306	257		17	77		5	16	276	6	14	71																	
2	5	1	4	5	5	41	1					14																				
2	5	0	5	836	820	61	10	356	3	13	47	772	14	47	340	2																
2	5	2	6	9	7			1			1	7		1	1																	
2	5	2	7	21	19			2			7	17		6	2																	
2	5	2	8																													
2	5	2	9	5	5			1				4			1																	
2	5	3	10	1888	684	2214	57	22		25	231	535	37	177	25																	
2	5	3	11	1534	602	3733	32	45	13	17	182	558	20	160	42	1																
2	5	3	12	144	66	200	3	6		7	17	69	8	17	6																	
2	5	3	13																													
2	5	4	14	59	59	1	2	15			8	60		7	17																	
2	5	4	15	33	2	553	2			1		6	1																			
2	5	4	16	63	56		1	2	1		9	57		9	2	1																
2	5	4	17	64	55	3	3	3			7	48		6	2																	
2	5	4	18	344	337	1	4	51			13	309		12	40																	
2	5	5	19	270	241	788	8	57		2	9	241	2	9	49																	
2	5	5	20	84	84	3	2	86			1	57			57																	
2	5	5	21	49	48			5				45			5																	
2	5	5	22	686	646	21	23	22		3	16	621	4	15	14																	
2	5	6	23	92	59	7380	1	1				61			1																	
2	5	6	24	1	1							1																				
2	5	6	25	33	7	1					4	12		4																		
2	5	6	26																													
2	5	6	27	2	2			1				2			1																	
2	5	6	28	134	118	1271	5	8			1	120		1	8																	
2	5	6	29	253	200	3380	9	1			5	215		1	1																	
2	5	6	30																													
2	5	6	31	153	114	24628	7	5			14	115		13	5																	
3	5	0	0	12	11	3	1					16																				
3	5	0	1	120	92	218	4	10		4	22	114	8	25	11																	
3	5	0	2	61	59			22			2	46		1	18																	
3	5	0	3	421	308	1	26	67		5	21	331	5	21	63																	
3	5	1	4																													
3	5	0	5	1214	1147	123	16	539	2	11	56	1117	14	56	518	2																
3	5	2	6	14	13			3			2	9		1	3																	
3	5	2	7	30	26		2	3		2	11	23	2	10	2																	
3	5	2	8																													
3	5	2	9	2	2		1				1	2																				
3	5	3	10	1856	676	2272	75	33		42	263	743	60	247	30																	
3	5	3	11	1945	735	5516	35	60		48	245	806	52	195	56																	
3	5	3	12	301	182	181	4	5		22	36	193	26	36	4																	
3	5	3	13																													
3	5	4	14	120	102	4	6	23		10	19	141	11	18	23																	
3	5	4	15	27	3	968		1		1	1	2	1		1																	
3	5	4	16	92	78		6	1	4		13	89		12	1	4																
3	5	4	17	82	69	1	3	7			1	54		1	5																	
3	5	4	18	325	310	20		53		10	12	286	10	10	40																	
3	5	5	19	374	298	841	24	66		1	11	309	1	11	60																	
3	5	5	20	83	82	13		82			2	48		2	48																	
3	5	5	21	23	23			2			1	30		1	2																	
3	5	5	22	607	535	133	8	12	1	5	14	493	6	14	6	1																
3	5	6	23	59	44	2313	3					47																				
3	5	6	24	9	9	37						13																				
3	5	6	25	64	7	1					1	8																				
3	5	6	26																													
3	5	6	27	7	7		2					8																				
3	5	6	28	181	154	1232	10	1				149			1																	
3	5	6	29	439	293	8251	14	4			1	318			3																	
3	5	6	30																													
3	5	6	31	129	90	1365	8	2				98			2																	
4	5	0	0	16	16			12			1	15			12																	
4	5	0	1	129	107	118	2	13		2	47	130	4	41	21																	
4	5	0	2	59	59	1		25			4	58		2	26																	
4	5	0	3	593	554	2	8	162		12	56	592	11	56	162																	
4	5	1	4																													
4	5	0	5	1617	1599	33	3	858	1	28	105	1537	40	91	824	1																
4	5	2	6	28	26		1	4			4	22		2	2																	
4	5	2	7	43	41		1	2			14	32		11																		
4	5	2	8																													
4	5	2	9	12	12						4	11		3																		
4	5	3	10	3021	944	4251	65	35		50	406	835	76	341	37																	
4	5	3	11	3031	942	5884	22	64		38	380	855	49	303	67																	
4	5	3	12	249	108	166	1	7		20	35	133	28	45	7																	
4	5	3	13																													
4	5	4	14	94	91	3	1	29		2	16	116	2	14	32																	
4	5	4	15	47	9	663				3	1	6	3																			
4	5	4	16	54	47				4	2	7	45	2	7		5																
4	5	4	17	40	38		1	2				32			2																	
4	5	4	18	382	377	2		53		10	20	350	11	17	39																	
4	5	5	19	362	324	833	13	68		1	5	330	1	5	66																	
4	5	5	20	98	98	17		98				68			68																	
4	5	5	21	14	14			3				16			3																	
4	5	5	22	916	886	34	13	12		5	14	780	6	15	9																	
4	5	6	23	52	49	887						47																				
4	5	6	24	11	9	62					1	13		1																		
4	5	6	25	71	6					1	3	12	3	3																		
4	5	6	26																													
4	5	6	27	8	7			2				4			2																	
4	5	6	28	116	109	866	6	1			3	102		3																		
4	5	6	29	293	256	5733	7	1			1	271			1																	
4	5	6	30																													
4	5	6	31	127	118	3097	1	6			2	116		2	5																	
5	5	0	0	22	20		1	8	1			21			7	1																
5	5	0	1	200	167	163	2	24		25	62	165	19	48	27																	
5	5	0	2	61	61			39				59			45																	
5	5	0	3	607	556		12	181		7	55	625	13	59	204																	
5	5	1	4	8	8	170						18																				
5	5	0	5	1440	1409	629	3	680	2	50	104	1404	60	92	660	2																
5	5	2	6	16	16			6			2	11		2	5																	
5	5	2	7	83	81		1			1	20	55	1	19																		
5	5	2	8	2	1							3																				
5	5	2	9	8	8		1				1	7		3																		
5	5	3	10	3348	1099	3679	112	71		48	321	972	65	278	72																	
5	5	3	11	3028	1076	5554	25	72	1	43	316	1052	49	254	72	1																
5	5	3	12	314	153	235	1	16		18	34	190	19	45	18																	
5	5	3	13																													
5	5	4	14	72	69	4	1	33		3	8	80	4	9	38																	
5	5	4	15	37	7	257		1		4	1	13	11	1																		
5	5	4	16	106	104			1	1		30	109		32	1	1																
5	5	4	17	118	99		1	5			5	70		5	2																	
5	5	4	18	597	595	60		68		1	16	526	1	12	51																	
5	5	5	19	310	280	758	15	72			5	281		5	67																	
5	5	5	20	95	95	1		95				65			65																	
5	5	5	21	17	17						2	21		2																		
5	5	5	22	715	647	43	7	16		6	14	604	7	19	13																	
5	5	6	23	61	60	463	2					71																				
5	5	6	24	12	12	36					1	31		1																		
5	5	6	25	76	25		2	1			15	25		11	1																	
5	5	6	26																													
5	5	6	27	8	8			2			1	6			1																	
5	5	6	28	176	173	4717	9	1			1	171		1	1																	
5	5	6	29	443	361	4229	13	2			1	388			1																	
5	5	6	30																													
5	5	6	31	129	109	62716	3	5			3	110		3	3																	
6	5	0	0	15	14			11			3	14		3	10																	
6	5	0	1	124	97	51		19		8	46	172	12	73	30																	
6	5	0	2	47	46	2		23			2	49		2	22																	
6	5	0	3	504	461	2	2	133	1	6	47	541	8	60	148	1																
6	5	1	4	4	4	1						12																				
6	5	0	5	961	939	15	2	429	1	18	102	983	34	121	423	1																
6	5	2	6	30	29			10			4	23		3	7																	
6	5	2	7	127	127			6		1	51	118	1	50	6																	
6	5	2	8	1	1							6																				
6	5	2	9	9	9			2		1	3	8	1	3	2																	
6	5	3	10	2731	1097	2520	74	68		95	512	1441	161	597	75																	
6	5	3	11	2811	1014	3251	16	56	2	64	357	1228	82	369	52	2																
6	5	3	12	299	112	272	2	9		12	16	153	26	24	7																	
6	5	3	13																													
6	5	4	14	131	122	9		42		3	22	183	4	42	52																	
6	5	4	15	39	6	411		1		3		8	5		1																	
6	5	4	16	31	28		1	1	5		4	31		4	1	3																
6	5	4	17	40	37	5	1	2			1	23			2																	
6	5	4	18	431	427	17	1	46	1	3	31	517	4	30	39	1																
6	5	5	19	314	296	713	14	69		1	8	305	1	8	66																	
6	5	5	20	69	69	5		69			2	50		1	50																	
6	5	5	21	29	29			1				31			2																	
6	5	5	22	647	607	145	5	13		1	8	570	1	7	10																	
6	5	6	23	70	60	445	2					78																				
6	5	6	24	4	4	16						6																				
6	5	6	25	71	13	1		3			2	16		6	7																	
6	5	6	26																													
6	5	6	27	5	5							1																				
6	5	6	28	152	145	1188	1				3	137		3																		
6	5	6	29	426	374	4342	7	8			5	445		5	8																	
6	5	6	30																													
6	5	6	31	132	106	2847	3	1	1	1	4	115	1	4	1	1																
7	5	0	0	13	9		1	6				9			6																	
7	5	0	1	219	147	410	6	12		14	76	227	18	95	11																	
7	5	0	2	58	58			20			2	59		2	23																	
7	5	0	3	536	472	2	7	94		9	59	541	10	68	103																	
7	5	1	4	5	3	2						8																				
7	5	0	5	1386	1355	60	1	533		60	162	1346	68	126	529																	
7	5	2	6	42	40			7			3	36		6	4																	
7	5	2	7	160	157			6			90	144		85	4																	
7	5	2	8	3	3		1					5																				
7	5	2	9	11	10						4	11		5																		
7	5	3	10	3850	1355	4413	123	53		70	629	1730	134	638	60																	
7	5	3	11	4220	1504	7865	30	75		106	512	1818	146	487	68																	
7	5	3	12	424	282	211		9		42	48	313	44	48	8																	
7	5	3	13																													
7	5	4	14	214	200	15	1	51		5	25	275	7	36	53																	
7	5	4	15	47	12	444		2		4	1	15	5	1	2																	
7	5	4	16	48	44				2		11	63		14		2																
7	5	4	17	74	60			2			3	50		2	1																	
7	5	4	18	541	537	13		63		2	27	553	3	24	49																	
7	5	5	19	401	329	763	17	68			11	340		10	62																	
7	5	5	20	117	117	9		117				65			65																	
7	5	5	21	61	57			1			1	53		1	2																	
7	5	5	22	751	682	154	6	11		5	15	676	8	17	9																	
7	5	6	23	124	100	2078	3					110																				
7	5	6	24	6	6	22					1	5		1																		
7	5	6	25	101	7	5	1				5	17		10																		
7	5	6	26																													
7	5	6	27	21	21			2				17			2																	
7	5	6	28	304	288	10000	5	2			3	296		3	2																	
7	5	6	29	518	445	10665	22	2	1		5	580		7	1																	
7	5	6	30																													
7	5	6	31	223	184	18334	5	4			1	199		1	5																	
0	6	0	0	17	10		2	1				11			1																	
0	6	0	1	201	81	540	10	16	1	2	14	124	3	16	25	3																
0	6	0	2	70	60		3	33	2		1	59		1	33	2																
0	6	0	3	231	120		35	36	1	1	7	163	1	9	41	1																
0	6	1	4	25	18	1638	7				1	66		1																		
0	6	0	5	448	294	369	28	79	5		6	313		6	69	5																
0	6	2	6	20	12		1	1				9			1																	
0	6	2	7	31	22		3		1	2	4	19	2	4		1																
0	6	2	8	3			1					2																				
0	6	2	9	33	19		5	3				16			3																	
0	6	3	10	2592	349	9167	89	11	13	1	26	386	1	22	11	2																
0	6	3	11	7753	1301	25251	177	65	5	15	62	1395	14	48	61	4																
0	6	3	12	1519	212	2020	28	32	1	4	10	230	5	10	27	1																
0	6	3	13			2																										
0	6	4	14	157	105	2	10	41			7	170		10	63																	
0	6	4	15	133	8	2853	13	1				19																				
0	6	4	16	830	613		133	4	3		35	737		32	2	2																
0	6	4	17	89	35	1	11	2				37			2																	
0	6	4	18	616	547	4	28	49	1	1	7	566	3	8	42																	
0	6	5	19	247	119	57	74	22				190			21																	
0	6	5	20	172	160	4	1	154	6			135			129	6																
0	6	5	21				1					1																				
0	6	5	22	1163	839	94	91	7		2	8	906	2	8	4																	
0	6	6	23	228	90	6788	42					145																				
0	6	6	24	15	13	331	1					11																				
0	6	6	25	579	6	3570	3					6																				
0	6	6	26																													
0	6	6	27	54	40		3	2				46			2																	
0	6	6	28	205	96	5634	78					170																				
0	6	6	29	633	205	33756	147		1			376																				
0	6	6	30	17	2							3																				
0	6	6	31	1298	376	114841	141	2			7	528		6	1																	
1	6	0	0	10	6		4	1			1	14		1	1																	
1	6	0	1	111	47	280	5	7	1		9	55		8	8	1																
1	6	0	2	22	17		2	8				18			8																	
1	6	0	3	181	136		20	26		5	12	152	5	12	24																	
1	6	1	4	10	4	17	1				1	12		1																		
1	6	0	5	262	167	69	15	34	1	11	10	159	11	8	34																	
1	6	2	6	13	3							3																				
1	6	2	7	37	21			2		1	11	19	1	11	2																	
1	6	2	8																													
1	6	2	9	45	17		3	2			8	15		4	2																	
1	6	3	10	1063	227	3954	41	11		5	27	281	7	30	11																	
1	6	3	11	2094	794	6686	50	24	2	13	84	748	15	65	23	1																
1	6	3	12	530	181	1037	15	18		8	23	172	10	23	19																	
1	6	3	13			1																										
1	6	4	14	100	53		11	10		5	6	74	6	9	7																	
1	6	4	15	72	10	1001					2	13		2																		
1	6	4	16	291	176		39	1	2		8	211		7	1	1																
1	6	4	17	55	20	3	3	2				14			2																	
1	6	4	18	691	645	4	36	65	1	1	7	560	1	6	50	1																
1	6	5	19	233	134	424	64	21		1		198	1		20																	
1	6	5	20	98	96	7	1	97				68			68																	
1	6	5	21																													
1	6	5	22	1077	825	1166	114	5	1	5	6	863	3	6	4	1																
1	6	6	23	416	263	21713	24					213																				
1	6	6	24	17	14	19					6	11		3																		
1	6	6	25	157	5	169					2	4		2																		
1	6	6	26																													
1	6	6	27	16	7		2	1				19			1																	
1	6	6	28	152	83	2656	35				1	114		1																		
1	6	6	29	399	136	7463	62				1	172		1																		
1	6	6	30	3		10	1					1																				
1	6	6	31	812	387	13816	69	9		5	23	442	5	22	8																	
2	6	0	0	4	3		4	1				11			1																	
2	6	0	1	82	47	69	7	12	1		7	58		9	17	1																
2	6	0	2	30	28		2	20			1	28		1	19																	
2	6	0	3	151	119	3	18	33		2	10	143	2	9	29																	
2	6	1	4	4	3		3					8																				
2	6	0	5	297	214	170	14	93		2	10	212	2	8	87																	
2	6	2	6	17	11			7				8			4																	
2	6	2	7	41	26		3	5		3	17	23	3	14	3																	
2	6	2	8	2																												
2	6	2	9	31	11		2	1			3	12		3	1																	
2	6	3	10	995	285	2575	26	32		2	65	302	2	66	26																	
2	6	3	11	1522	641	3857	38	78	1	4	73	651	8	67	76	1																
2	6	3	12	235	88	450	7	34		2	9	86	2	5	32																	
2	6	3	13			1																										
2	6	4	14	130	87	1	11	35		1	8	115	1	7	41																	
